id,card_name,characters,card_number,spell_type,race,card_text,illustrator_id,deck_name,fc2wiki_link
0267,『⑨《Witch of Death》アリス』,アリス,⑨,攻撃スペル,魔界,"代償：自分の手札にある⑩、⑪、⑫札を相手に公開する。
　　公開後、手札に戻す。
効果：この札以外の自分守護エリアに存在する札を全て手札に戻す。",01,幻想郷異伝デッキ＆魔界の住人デッキ,https://touhouikangetsu.wiki.fc2.com/wiki/%E3%80%8E%E2%91%A8%E3%80%8AWitch%20of%20Death%E3%80%8B%E3%82%A2%E3%83%AA%E3%82%B9%E3%80%8F
0268,『⑩《魔界メイド》夢子』,夢子,⑩,攻撃スペル,魔界,"代償：相手の裏向き札を攻撃できない。
効果：相手は回避スペルを発動できない。",01,幻想郷異伝デッキ＆魔界の住人デッキ,https://touhouikangetsu.wiki.fc2.com/wiki/%E3%80%8E%E2%91%A9%E3%80%8A%E9%AD%94%E7%95%8C%E3%83%A1%E3%82%A4%E3%83%89%E3%80%8B%E5%A4%A2%E5%AD%90%E3%80%8F
0269,『⑪《Angel of Death》サリエル』,サリエル,⑪,回避スペル,魔界,"効果：次の自分ターン、魔界札が攻撃スペルを発動する場合、代償を無視する。
　　　次の自分ターン、この札を攻撃態勢にした場合、この札と手札の魔界札を入れ替えて、
　　　新たに配置した札を攻撃態勢にすることができる。",01,幻想郷異伝デッキ＆魔界の住人デッキ,https://touhouikangetsu.wiki.fc2.com/wiki/%E3%80%8E%E2%91%AA%E3%80%8AAngel%20of%20Death%E3%80%8B%E3%82%B5%E3%83%AA%E3%82%A8%E3%83%AB%E3%80%8F
0270,『⑫《魔界の神》神綺』,神綺,⑫,攻撃スペル,魔界,"効果：自分の捨て札から攻撃スペルを持つ魔界札を一枚選択する。
　　　選択した札の攻撃スペルの代償を無視して、この札のスペル効果として使用する。",01,幻想郷異伝デッキ＆魔界の住人デッキ,https://touhouikangetsu.wiki.fc2.com/wiki/%E3%80%8E%E2%91%AB%E3%80%8A%E9%AD%94%E7%95%8C%E3%81%AE%E7%A5%9E%E3%80%8B%E7%A5%9E%E7%B6%BA%E3%80%8F
0271,『①《表情豊かなポーカーフェイス》秦こころ』,秦こころ,①,回避スペル,付喪神,"条件：相手の捨て札が存在する。
代償：相手の捨て札から数値が一番低い札を選択し、相手の手札に加える。
効果：攻撃を行っていない相手守護札を1枚選択し、捨て札に送る。",01,黄昏の宴セット,https://touhouikangetsu.wiki.fc2.com/wiki/%E3%80%8E%E2%91%A0%E3%80%8A%E8%A1%A8%E6%83%85%E8%B1%8A%E3%81%8B%E3%81%AA%E3%83%9D%E3%83%BC%E3%82%AB%E3%83%BC%E3%83%95%E3%82%A7%E3%82%A4%E3%82%B9%E3%80%8B%E7%A7%A6%E3%81%93%E3%81%93%E3%82%8D%E3%80%8F
0272,『②《全能でお皿を割る二人》神子＆布都』,"神子, 布都",②,攻撃スペル,仙人,"条件：この札が守護札。
効果：自分の自機札を他の自分の自機エリアに配置する。",01,黄昏の宴セット,https://touhouikangetsu.wiki.fc2.com/wiki/%E3%80%8E%E2%91%A1%E3%80%8A%E5%85%A8%E8%83%BD%E3%81%A7%E3%81%8A%E7%9A%BF%E3%82%92%E5%89%B2%E3%82%8B%E4%BA%8C%E4%BA%BA%E3%80%8B%E7%A5%9E%E5%AD%90%EF%BC%86%E5%B8%83%E9%83%BD%E3%80%8F
0273,『③《神出鬼没で浮世離れした二人》紫vs天子』,紫vs天子,③,回避スペル,仙人,"代償：この札を①として扱う。
効果：回避判定後、自分の空き守護エリアに手札を可能な限り表向きで配置する。",01,黄昏の宴セット,https://touhouikangetsu.wiki.fc2.com/wiki/%E3%80%8E%E2%91%A2%E3%80%8A%E7%A5%9E%E5%87%BA%E9%AC%BC%E6%B2%A1%E3%81%A7%E6%B5%AE%E4%B8%96%E9%9B%A2%E3%82%8C%E3%81%97%E3%81%9F%E4%BA%8C%E4%BA%BA%E3%80%8B%E7%B4%ABvs%E5%A4%A9%E5%AD%90%E3%80%8F
0274,『④《神秘主義で不死身の二人》菫子＆妹紅』,"菫子, 妹紅",④,回避スペル,人間,"条件：⑩以上の攻撃を受ける。
効果：　この札が撃破された場合、攻撃フェーズ終了時に捨て札にあるこの札を手札に加える。",01,黄昏の宴セット,https://touhouikangetsu.wiki.fc2.com/wiki/%E3%80%8E%E2%91%A3%E3%80%8A%E7%A5%9E%E7%A7%98%E4%B8%BB%E7%BE%A9%E3%81%A7%E4%B8%8D%E6%AD%BB%E8%BA%AB%E3%81%AE%E4%BA%8C%E4%BA%BA%E3%80%8B%E8%8F%AB%E5%AD%90%EF%BC%86%E5%A6%B9%E7%B4%85%E3%80%8F
0275,『⑤《本怖！貴方の後ろにいるよ》古明地こいし』,古明地こいし,⑤,回避スペル,妖怪,"条件：お互いに手札が存在する。
効果：お互いに手札を1枚ずつ選択し、捨て札に送る。",01,黄昏の宴セット,https://touhouikangetsu.wiki.fc2.com/wiki/%E3%80%8E%E2%91%A4%E3%80%8A%E6%9C%AC%E6%80%96%EF%BC%81%E8%B2%B4%E6%96%B9%E3%81%AE%E5%BE%8C%E3%82%8D%E3%81%AB%E3%81%84%E3%82%8B%E3%82%88%E3%80%8B%E5%8F%A4%E6%98%8E%E5%9C%B0%E3%81%93%E3%81%84%E3%81%97%E3%80%8F
0276,『⑥《禁視! 狂気のくねくね兎》鈴仙・優曇華院・イナバ』,鈴仙・優曇華院・イナバ,⑥,回避スペル,玉兎,"条件：自分の捨て札にスペルなし札が3枚以上存在する。
効果：この札を⑧として扱う。",01,黄昏の宴セット,https://touhouikangetsu.wiki.fc2.com/wiki/%E3%80%8E%E2%91%A5%E3%80%8A%E7%A6%81%E8%A6%96%21%20%E7%8B%82%E6%B0%97%E3%81%AE%E3%81%8F%E3%81%AD%E3%81%8F%E3%81%AD%E5%85%8E%E3%80%8B%E9%88%B4%E4%BB%99%E3%83%BB%E5%84%AA%E6%9B%87%E8%8F%AF%E9%99%A2%E3%83%BB%E3%82%A4%E3%83%8A%E3%83%90%E3%80%8F
0277,『⑦《太古! 三畳紀の河童》河城にとり』,河城にとり,⑦,攻撃スペル,科学者,"代償：相手札を撃破できない。
効果：相手の手札をランダムに1枚選択し、表向きにして確認する。確認した札が⑦以下の場合、その札を捨て札に送る。
　　　確認した札が⑧以上の場合、相手の手札に裏向きで戻す。",01,黄昏の宴セット,https://touhouikangetsu.wiki.fc2.com/wiki/%E3%80%8E%E2%91%A6%E3%80%8A%E5%A4%AA%E5%8F%A4%21%20%E4%B8%89%E7%95%B3%E7%B4%80%E3%81%AE%E6%B2%B3%E7%AB%A5%E3%80%8B%E6%B2%B3%E5%9F%8E%E3%81%AB%E3%81%A8%E3%82%8A%E3%80%8F
0278,『⑧《最凶最悪の双子》依神姉妹』,依神姉妹,⑧,回避スペル,神,"条件：自分の捨て札に⑩、⑪、⑫札が存在する。
効果：次の自分のターン終了時まで、この札の数値を⑩として扱い、この札は弾幕攻撃を行える。",01,黄昏の宴セット,https://touhouikangetsu.wiki.fc2.com/wiki/%E3%80%8E%E2%91%A7%E3%80%8A%E6%9C%80%E5%87%B6%E6%9C%80%E6%82%AA%E3%81%AE%E5%8F%8C%E5%AD%90%E3%80%8B%E4%BE%9D%E7%A5%9E%E5%A7%89%E5%A6%B9%E3%80%8F
0279,『⑨《人間代表の魔法使い》霧雨魔理沙』,霧雨魔理沙,⑨,攻撃スペル,魔術師,"条件：自分の自機札が魔術師札。
代償：相手自機札を攻撃しなければならない。
効果：この札の数値を⑩にして、弾幕攻撃を行う。",01,黄昏の宴セット,https://touhouikangetsu.wiki.fc2.com/wiki/%E3%80%8E%E2%91%A8%E3%80%8A%E4%BA%BA%E9%96%93%E4%BB%A3%E8%A1%A8%E3%81%AE%E9%AD%94%E6%B3%95%E4%BD%BF%E3%81%84%E3%80%8B%E9%9C%A7%E9%9B%A8%E9%AD%94%E7%90%86%E6%B2%99%E3%80%8F
0280,『⑩《自由奔放で無計画な巫女》博麗霊夢』,博麗霊夢,⑩,攻撃スペル,巫女,"条件：自分の捨て札に5種類以上の種族が存在する。
効果：弾幕攻撃を行った場合、攻撃した札が2枚とも相手自機札未満の数値の札だった場合、合計数値に関係なく撃破する。",01,黄昏の宴セット,https://touhouikangetsu.wiki.fc2.com/wiki/%E3%80%8E%E2%91%A9%E3%80%8A%E8%87%AA%E7%94%B1%E5%A5%94%E6%94%BE%E3%81%A7%E7%84%A1%E8%A8%88%E7%94%BB%E3%81%AA%E5%B7%AB%E5%A5%B3%E3%80%8B%E5%8D%9A%E9%BA%97%E9%9C%8A%E5%A4%A2%E3%80%8F
0281,『⑪《夢を見せる妖怪》ドレミー・スイート』,ドレミー・スイート,⑪,攻撃スペル,妖怪,"代償：相手自機エリアに配置された札を攻撃できない。
　　　相手の表向き守護札を1枚選択し、裏向きにする。
効果：相手の裏向き札を１枚選択し、表向きにする。",01,黄昏の宴セット,https://touhouikangetsu.wiki.fc2.com/wiki/%E3%80%8E%E2%91%AA%E3%80%8A%E5%A4%A2%E3%82%92%E8%A6%8B%E3%81%9B%E3%82%8B%E5%A6%96%E6%80%AA%E3%80%8B%E3%83%89%E3%83%AC%E3%83%9F%E3%83%BC%E3%83%BB%E3%82%B9%E3%82%A4%E3%83%BC%E3%83%88%E3%80%8F
0282,『⑫《驚愕!長身の入道使い》雲居一輪』,雲居一輪,⑫,攻撃スペル,妖怪,"代償：相手守護エリアの中央に配置された札を攻撃しなければならない。
効果：この札の攻撃を受けた表向き札は回避スペルを発動できない。",01,黄昏の宴セット,https://touhouikangetsu.wiki.fc2.com/wiki/%E3%80%8E%E2%91%AB%E3%80%8A%E9%A9%9A%E6%84%95%21%E9%95%B7%E8%BA%AB%E3%81%AE%E5%85%A5%E9%81%93%E4%BD%BF%E3%81%84%E3%80%8B%E9%9B%B2%E5%B1%85%E4%B8%80%E8%BC%AA%E3%80%8F
0283,『④《変幻自在でお椀に乗る二人》マミゾウ＆針妙丸』,"マミゾウ, 針妙丸",④,スペルなし,妖獣,,01,黄昏の宴セット,https://touhouikangetsu.wiki.fc2.com/wiki/%E3%80%8E%E2%91%A3%E3%80%8A%E5%A4%89%E5%B9%BB%E8%87%AA%E5%9C%A8%E3%81%A7%E3%81%8A%E6%A4%80%E3%81%AB%E4%B9%97%E3%82%8B%E4%BA%8C%E4%BA%BA%E3%80%8B%E3%83%9E%E3%83%9F%E3%82%BE%E3%82%A6%EF%BC%86%E9%87%9D%E5%A6%99%E4%B8%B8%E3%80%8F
0284,『⑪《超人的で動物好きな二人》白蓮＆華扇』,"白蓮, 華扇",⑪,スペルなし,魔術師,,01,黄昏の宴セット,https://touhouikangetsu.wiki.fc2.com/wiki/%E3%80%8E%E2%91%AA%E3%80%8A%E8%B6%85%E4%BA%BA%E7%9A%84%E3%81%A7%E5%8B%95%E7%89%A9%E5%A5%BD%E3%81%8D%E3%81%AA%E4%BA%8C%E4%BA%BA%E3%80%8B%E7%99%BD%E8%93%AE%EF%BC%86%E8%8F%AF%E6%89%87%E3%80%8F
0285,『①《ポイズンボディ》メディスン・メランコリー』,メディスン・メランコリー,①,攻撃スペル,人形,"代償：相手は手札を1枚選択し、
　　　捨て札に送ることでこの効果を無効可できる。
効果：この札の攻撃を受けた相手札は 
　　　次の相手ターン、攻撃態勢に出来ない。",01,Release of Ability,https://touhouikangetsu.wiki.fc2.com/wiki/%E3%80%8E%E2%91%A0%E3%80%8A%E3%83%9D%E3%82%A4%E3%82%BA%E3%83%B3%E3%83%9C%E3%83%87%E3%82%A3%E3%80%8B%E3%83%A1%E3%83%87%E3%82%A3%E3%82%B9%E3%83%B3%E3%83%BB%E3%83%A1%E3%83%A9%E3%83%B3%E3%82%B3%E3%83%AA%E3%83%BC%E3%80%8F
0286,『②《歴史喰い》上白沢慧音』,上白沢慧音,②,攻撃スペル,妖獣,"条件：この札が守護札。
効果：この札と自分の自機札の配置を入れ替えて、この札を自機として扱う。
　　　その後、入れ替えた札を攻撃態勢にする。 
　　　入れ替えた札に攻撃スペルがあればスペルを発動することができる。",01,Release of Ability,https://touhouikangetsu.wiki.fc2.com/wiki/%E3%80%8E%E2%91%A1%E3%80%8A%E6%AD%B4%E5%8F%B2%E5%96%B0%E3%81%84%E3%80%8B%E4%B8%8A%E7%99%BD%E6%B2%A2%E6%85%A7%E9%9F%B3%E3%80%8F
0287,『③《夢殿大祀廟》蘇我屠自古』,蘇我屠自古,③,特殊能力,幽霊,"状態：自分捨て札に存在。
代償：自分は攻撃スペルを発動できない。
効果：自分の自機札は相手スペルの「回避スペルを発動できない」効果の影響を受けない。",01,Release of Ability,https://touhouikangetsu.wiki.fc2.com/wiki/%E3%80%8E%E2%91%A2%E3%80%8A%E5%A4%A2%E6%AE%BF%E5%A4%A7%E7%A5%80%E5%BB%9F%E3%80%8B%E8%98%87%E6%88%91%E5%B1%A0%E8%87%AA%E5%8F%A4%E3%80%8F
0288,『④《恐ろしい波動》フランドール・スカーレット』,フランドール・スカーレット,④,攻撃スペル,悪魔,"条件：自分フィールドの表向き札と捨て札に悪魔・人間札以外が存在しない。
代償：自分の手札にある人間札を1枚選択し、捨て札に送る。
効果：回避判定後、この札でもう一度攻撃を行う。",01,Release of Ability,https://touhouikangetsu.wiki.fc2.com/wiki/%E3%80%8E%E2%91%A3%E3%80%8A%E6%81%90%E3%82%8D%E3%81%97%E3%81%84%E6%B3%A2%E5%8B%95%E3%80%8B%E3%83%95%E3%83%A9%E3%83%B3%E3%83%89%E3%83%BC%E3%83%AB%E3%83%BB%E3%82%B9%E3%82%AB%E3%83%BC%E3%83%AC%E3%83%83%E3%83%88%E3%80%8F
0289,『⑤《我欲の巫女》東風谷早苗』,東風谷早苗,⑤,攻撃スペル,巫女,"代償：自分の手札を1枚選択し、捨て札に送る。
効果：自分か相手の捨て札から代償で選択した札以下の数値を持つ札を1枚選択し、
　　　その札を裏向きにする。",01,Release of Ability,https://touhouikangetsu.wiki.fc2.com/wiki/%E3%80%8E%E2%91%A4%E3%80%8A%E6%88%91%E6%AC%B2%E3%81%AE%E5%B7%AB%E5%A5%B3%E3%80%8B%E6%9D%B1%E9%A2%A8%E8%B0%B7%E6%97%A9%E8%8B%97%E3%80%8F
0290,『⑥《魔界の創造主と死の少女》神綺＆アリス』,"神綺, アリス",⑥,攻撃スペル,魔界,"代償：自分の手札にある魔界札を１枚選択し、捨て札に送る。
効果：自分の捨て札から攻撃スペルを持つ魔界札を1枚選択する。
　　　選択した札の攻撃スペルの代償を無視して、この札のスペル効果として使用する。",01,Release of Ability,https://touhouikangetsu.wiki.fc2.com/wiki/%E3%80%8E%E2%91%A5%E3%80%8A%E9%AD%94%E7%95%8C%E3%81%AE%E5%89%B5%E9%80%A0%E4%B8%BB%E3%81%A8%E6%AD%BB%E3%81%AE%E5%B0%91%E5%A5%B3%E3%80%8B%E7%A5%9E%E7%B6%BA%EF%BC%86%E3%82%A2%E3%83%AA%E3%82%B9%E3%80%8F
0291,『⑦《星条旗のピエロ》クラウンピース』,クラウンピース,⑦,特殊能力,妖精,"状態：自分の捨て札に存在。
代償：自分は妖精札以外のスペルを発動できない。
効果：自分の③以下の妖精札は、
　　　捨て札に存在する限りスペルなし札として扱う。",01,Release of Ability,https://touhouikangetsu.wiki.fc2.com/wiki/%E3%80%8E%E2%91%A6%E3%80%8A%E6%98%9F%E6%9D%A1%E6%97%97%E3%81%AE%E3%83%94%E3%82%A8%E3%83%AD%E3%80%8B%E3%82%AF%E3%83%A9%E3%82%A6%E3%83%B3%E3%83%94%E3%83%BC%E3%82%B9%E3%80%8F
0292,『⑧《意図せずして感情的な二人》こいし＆こころ』,"こいし, こころ",⑧,回避スペル,付喪神,"条件：自分の捨て札に付喪神札が存在する。
効果：ターン終了時、自分守護エリアの札を表裏を変えないまま、好きな位置に変更する。",01,Release of Ability,https://touhouikangetsu.wiki.fc2.com/wiki/%E3%80%8E%E2%91%A7%E3%80%8A%E6%84%8F%E5%9B%B3%E3%81%9B%E3%81%9A%E3%81%97%E3%81%A6%E6%84%9F%E6%83%85%E7%9A%84%E3%81%AA%E4%BA%8C%E4%BA%BA%E3%80%8B%E3%81%93%E3%81%84%E3%81%97%EF%BC%86%E3%81%93%E3%81%93%E3%82%8D%E3%80%8F
0293,『⑨《局地的な大寒波》レティ・ホワイトロック』,レティ・ホワイトロック,⑨,回避スペル,妖怪,"条件：相手が攻撃スペルを発動している。
効果：次の自分ターンに相手は回避スペルを発動できない。",01,Release of Ability,https://touhouikangetsu.wiki.fc2.com/wiki/%E3%80%8E%E2%91%A8%E3%80%8A%E5%B1%80%E5%9C%B0%E7%9A%84%E3%81%AA%E5%A4%A7%E5%AF%92%E6%B3%A2%E3%80%8B%E3%83%AC%E3%83%86%E3%82%A3%E3%83%BB%E3%83%9B%E3%83%AF%E3%82%A4%E3%83%88%E3%83%AD%E3%83%83%E3%82%AF%E3%80%8F
0294,『⑩《奸佞邪智の鬼》茨木華扇』,茨木華扇,⑩,回避スペル,鬼,"条件：相手は相手守護エリアの裏向き札を1枚選択し、
　　　表向きにすることでこの効果を無効化できる。
効果：次の自分ターン終了時まで、
　　　相手自機札をスペルなし①札として扱う。",01,Release of Ability,https://touhouikangetsu.wiki.fc2.com/wiki/%E3%80%8E%E2%91%A9%E3%80%8A%E5%A5%B8%E4%BD%9E%E9%82%AA%E6%99%BA%E3%81%AE%E9%AC%BC%E3%80%8B%E8%8C%A8%E6%9C%A8%E8%8F%AF%E6%89%87%E3%80%8F
0295,『⑪《蓬莱の薬屋さん》八意永琳』,八意永琳,⑪,特殊能力,月の民,"状態：自分フィールドに表向きで存在。
効果：自分の玉兎札は、手札と捨て札に存在する限りスペルなし札として扱う。",01,Release of Ability,https://touhouikangetsu.wiki.fc2.com/wiki/%E3%80%8E%E2%91%AA%E3%80%8A%E8%93%AC%E8%8E%B1%E3%81%AE%E8%96%AC%E5%B1%8B%E3%81%95%E3%82%93%E3%80%8B%E5%85%AB%E6%84%8F%E6%B0%B8%E7%90%B3%E3%80%8F
0296,『⑫《山のテレグノシス》犬走椛』,犬走椛,⑫,特殊能力,天狗,"状態：自分フィールドに表向きで存在。
効果：自分の天狗札が攻撃を回避した場合、回避判定後に相手は手札を1枚公開する。
　　　公開する札は相手が選択する。 
　　　公開後、選択した札を相手の手札に裏向きで戻す。",01,Release of Ability,https://touhouikangetsu.wiki.fc2.com/wiki/%E3%80%8E%E2%91%AB%E3%80%8A%E5%B1%B1%E3%81%AE%E3%83%86%E3%83%AC%E3%82%B0%E3%83%8E%E3%82%B7%E3%82%B9%E3%80%8B%E7%8A%AC%E8%B5%B0%E6%A4%9B%E3%80%8F
0297,『⑤《断善修悪の怪腕 》茨木童子の腕』,茨木童子の腕,⑤,スペルなし,鬼,,01,Release of Ability,https://touhouikangetsu.wiki.fc2.com/wiki/%E3%80%8E%E2%91%A4%E3%80%8A%E6%96%AD%E5%96%84%E4%BF%AE%E6%82%AA%E3%81%AE%E6%80%AA%E8%85%95%20%E3%80%8B%E8%8C%A8%E6%9C%A8%E7%AB%A5%E5%AD%90%E3%81%AE%E8%85%95%E3%80%8F
0298,『⑥《夢幻酒場「鯢呑亭」の看板娘》奥野田美宵』,奥野田美宵,⑥,スペルなし,妖怪,,01,Release of Ability,https://touhouikangetsu.wiki.fc2.com/wiki/%E3%80%8E%E2%91%A5%E3%80%8A%E5%A4%A2%E5%B9%BB%E9%85%92%E5%A0%B4%E3%80%8C%E9%AF%A2%E5%91%91%E4%BA%AD%E3%80%8D%E3%81%AE%E7%9C%8B%E6%9D%BF%E5%A8%98%E3%80%8B%E5%A5%A5%E9%87%8E%E7%94%B0%E7%BE%8E%E5%AE%B5%E3%80%8F
0299,『①《吸血鬼の破滅的な妹》フランドール・スカーレット』,フランドール・スカーレット,①,攻撃スペル,悪魔,"条件：自分の自機が悪魔札。
代償：自分の裏向き守護札を1枚選択し、表向きにする。
効果：相手は相手守護エリアの裏向き札を1枚選択する。
　　　相手が選択した札を表向きにする。",01,悪魔の姉妹デッキ,https://touhouikangetsu.wiki.fc2.com/wiki/%E3%80%8E%E2%91%A0%E3%80%8A%E5%90%B8%E8%A1%80%E9%AC%BC%E3%81%AE%E7%A0%B4%E6%BB%85%E7%9A%84%E3%81%AA%E5%A6%B9%E3%80%8B%E3%83%95%E3%83%A9%E3%83%B3%E3%83%89%E3%83%BC%E3%83%AB%E3%83%BB%E3%82%B9%E3%82%AB%E3%83%BC%E3%83%AC%E3%83%83%E3%83%88%E3%80%8F
0300,『②《きゅっとして！》フランドール＆美鈴』,"フランドール, 美鈴",②,回避スペル,悪魔,"②回避スペル/悪魔
効果：回避判定後に自分の守護エリアに空きがあれば、手札の悪魔札を1枚選択し、空き守護エリアに表向きで配置する。",01,悪魔の姉妹デッキ,https://touhouikangetsu.wiki.fc2.com/wiki/%E3%80%8E%E2%91%A1%E3%80%8A%E3%81%8D%E3%82%85%E3%81%A3%E3%81%A8%E3%81%97%E3%81%A6%EF%BC%81%E3%80%8B%E3%83%95%E3%83%A9%E3%83%B3%E3%83%89%E3%83%BC%E3%83%AB%EF%BC%86%E7%BE%8E%E9%88%B4%E3%80%8F
0301,『③《紅魔館の使い魔》小悪魔』,小悪魔,③,回避スペル,悪魔,"代償：自分の手札を1枚選択し、捨て札に送る。
効果：代償で選択した札より低い数値で種族の違う札を捨て札から1枚選択し、手札に加える。",01,悪魔の姉妹デッキ,https://touhouikangetsu.wiki.fc2.com/wiki/%E3%80%8E%E2%91%A2%E3%80%8A%E7%B4%85%E9%AD%94%E9%A4%A8%E3%81%AE%E4%BD%BF%E3%81%84%E9%AD%94%E3%80%8B%E5%B0%8F%E6%82%AA%E9%AD%94%E3%80%8F
0302,『④《吸血鬼と巫女》レミリア＆霊夢』,"レミリア, 霊夢",④,スペルなし,人間,,01,悪魔の姉妹デッキ,https://touhouikangetsu.wiki.fc2.com/wiki/%E3%80%8E%E2%91%A3%E3%80%8A%E5%90%B8%E8%A1%80%E9%AC%BC%E3%81%A8%E5%B7%AB%E5%A5%B3%E3%80%8B%E3%83%AC%E3%83%9F%E3%83%AA%E3%82%A2%EF%BC%86%E9%9C%8A%E5%A4%A2%E3%80%8F
0303,『⑤《ハロウィンパーティ》ルーミア＆チルノ＆大妖精』,"ルーミア, チルノ, 大妖精",⑤,回避スペル,悪魔,"代償：自分の捨て札から種族の違う2枚の札を選択し、その札を裏向きにする。
効果：次の自分のターン終了時まで、この札を⑦として扱う。",01,悪魔の姉妹デッキ,https://touhouikangetsu.wiki.fc2.com/wiki/%E3%80%8E%E2%91%A4%E3%80%8A%E3%83%8F%E3%83%AD%E3%82%A6%E3%82%A3%E3%83%B3%E3%83%91%E3%83%BC%E3%83%86%E3%82%A3%E3%80%8B%E3%83%AB%E3%83%BC%E3%83%9F%E3%82%A2%EF%BC%86%E3%83%81%E3%83%AB%E3%83%8E%EF%BC%86%E5%A4%A7%E5%A6%96%E7%B2%BE%E3%80%8F
0304,『⑥《精神を破壊する妹達》こいし＆フランドール』,"こいし, フランドール",⑥,攻撃スペル,悪魔,"代償：自分の手札にある人間札を1枚選択し、捨て札に送る。
　　　その後、相手は手札を1枚捨て札に送ることでこの効果を無効化できる。
効果：相手の守護エリアに表向きで存在する札を1枚選択し、捨て札に送る",01,悪魔の姉妹デッキ,https://touhouikangetsu.wiki.fc2.com/wiki/%E3%80%8E%E2%91%A5%E3%80%8A%E7%B2%BE%E7%A5%9E%E3%82%92%E7%A0%B4%E5%A3%8A%E3%81%99%E3%82%8B%E5%A6%B9%E9%81%94%E3%80%8B%E3%81%93%E3%81%84%E3%81%97%EF%BC%86%E3%83%95%E3%83%A9%E3%83%B3%E3%83%89%E3%83%BC%E3%83%AB%E3%80%8F
0305,『⑦《紅色の世界》レミリア・スカーレット』,レミリア・スカーレット,⑦,特殊能力,悪魔,"状態：自分フィールドに表向きで存在。
条件：自分フィールドの表向き札と捨て札に悪魔・人間札以外が存在しない。
効果：自分の悪魔札がスペルの代償で人間札を捨て札に送ったターンの終了時、
　　　自分の捨て札の数値が最も低い人間札を選択して手札に加えてもよい。",01,悪魔の姉妹デッキ,https://touhouikangetsu.wiki.fc2.com/wiki/%E3%80%8E%E2%91%A6%E3%80%8A%E7%B4%85%E8%89%B2%E3%81%AE%E4%B8%96%E7%95%8C%E3%80%8B%E3%83%AC%E3%83%9F%E3%83%AA%E3%82%A2%E3%83%BB%E3%82%B9%E3%82%AB%E3%83%BC%E3%83%AC%E3%83%83%E3%83%88%E3%80%8F
0306,『⑧《動かない大図書館と司書》パチュリー＆小悪魔』,"パチュリー, 小悪魔",⑧,回避スペル,悪魔,"条件：⑦以下の攻撃を受ける。
代償：この札を①として扱う。
効果：自分の捨て札にある⑤以下のスペルなし札を1枚選択し、手札に加える。",01,悪魔の姉妹デッキ,https://touhouikangetsu.wiki.fc2.com/wiki/%E3%80%8E%E2%91%A7%E3%80%8A%E5%8B%95%E3%81%8B%E3%81%AA%E3%81%84%E5%A4%A7%E5%9B%B3%E6%9B%B8%E9%A4%A8%E3%81%A8%E5%8F%B8%E6%9B%B8%E3%80%8B%E3%83%91%E3%83%81%E3%83%A5%E3%83%AA%E3%83%BC%EF%BC%86%E5%B0%8F%E6%82%AA%E9%AD%94%E3%80%8F
0307,『⑨《メイド幻想》夢月』,夢月,⑨,攻撃スペル,悪魔,"条件：相手の守護エリア全てに相手札が配置されている。
効果：相手守護エリアの表向き札を1枚選択し、相手手札に戻す。",01,悪魔の姉妹デッキ,https://touhouikangetsu.wiki.fc2.com/wiki/%E3%80%8E%E2%91%A8%E3%80%8A%E3%83%A1%E3%82%A4%E3%83%89%E5%B9%BB%E6%83%B3%E3%80%8B%E5%A4%A2%E6%9C%88%E3%80%8F
0308,『⑩《かわいい悪魔》幻月』,幻月,⑩,攻撃スペル,悪魔,"代償：相手自機札を攻撃しなければならない。
効果：守護フェーズ開始時、この札は捨て札に送らず表向きでその場に留まる。",01,悪魔の姉妹デッキ,https://touhouikangetsu.wiki.fc2.com/wiki/%E3%80%8E%E2%91%A9%E3%80%8A%E3%81%8B%E3%82%8F%E3%81%84%E3%81%84%E6%82%AA%E9%AD%94%E3%80%8B%E5%B9%BB%E6%9C%88%E3%80%8F
0309,『⑪《紅魔館の吸血鬼》スカーレット姉妹』,スカーレット姉妹,⑪,攻撃スペル,悪魔,"代償：自分の手札にある人間札を2枚選択し、捨て札に送る。
効果：回避判定後、この札を自分の手札に戻す。",01,悪魔の姉妹デッキ,https://touhouikangetsu.wiki.fc2.com/wiki/%E3%80%8E%E2%91%AA%E3%80%8A%E7%B4%85%E9%AD%94%E9%A4%A8%E3%81%AE%E5%90%B8%E8%A1%80%E9%AC%BC%E3%80%8B%E3%82%B9%E3%82%AB%E3%83%BC%E3%83%AC%E3%83%83%E3%83%88%E5%A7%89%E5%A6%B9%E3%80%8F
0310,『⑫《電光石火のメイド》十六夜咲夜』,十六夜咲夜,⑫,攻撃スペル,人間,"条件：相手の守護札が全て裏向き。
効果：相手フィールドの札を3枚選択する。
　　　選択した札を本来の攻撃範囲を無視して弾幕攻撃扱いで攻撃する。
　　　自分のターン終了時、相手は相手守護エリアに空きがあれば、可能な限り手札を裏向きで配置する。",01,悪魔の姉妹デッキ,https://touhouikangetsu.wiki.fc2.com/wiki/%E3%80%8E%E2%91%AB%E3%80%8A%E9%9B%BB%E5%85%89%E7%9F%B3%E7%81%AB%E3%81%AE%E3%83%A1%E3%82%A4%E3%83%89%E3%80%8B%E5%8D%81%E5%85%AD%E5%A4%9C%E5%92%B2%E5%A4%9C%E3%80%8F
